"","lon","lat"
"909",-117.262463,34.0527835
"910",-73.8294297,40.7603694
"911",-73.5887219,40.8154837
"912",-90.681399,42.502738
"913",-118.3285297,34.0983007
"914",-92.4266601,31.3252793
"915",-91.0661363,30.4102647
"916",-85.68522,38.238149
"917",-83.707293,41.709757
"918",-118.4225857,33.9667385
"919",-87.6581921,41.998997
"920",-76.6213734,39.3462005
"921",-90.121721,29.93414
"922",-101.9362333,33.5723433
"923",NA,NA
"924",-84.1231051,33.6979186
"925",-93.1967735,44.9858877
"926",-87.5988913,41.7956199
"927",-77.244826,39.8311538
"928",-75.1906518,40.0622402
"929",-77.000181,41.246018
"930",-79.183153,37.4006
"931",-79.171154,37.417055
"932",-80.1252866,26.3840079
"933",-91.6262059,35.7782924
"934",-93.1687294,44.9397631
"935",-87.626741,41.881846
"936",-73.9884165,40.6279066
"937",-90.223117,39.731828
"938",-83.403497,42.3842841
"939",-91.9672906,41.0178238
"940",-70.260822,43.655638
"941",-81.3806233,40.8272374
"942",-80.2669747,25.8106764
"943",-2.2426305,53.4807593
"944",-73.9838067,40.7644058
"945",-96.5791841,39.1858232
"946",-73.9010623,40.8899623
"947",-73.9614844,40.8124329
"948",-73.7159001,41.0319357
"949",-75.1042635,40.0871159
"950",-83.408288,42.3311151
"951",-76.9424903,38.8643121
"952",-88.7379728,43.1950165
"953",-73.8062487,42.6575389
"954",-86.203026,39.8168739
"955",-88.421463,43.777902
"956",-81.4491067,39.4145456
"957",-73.9341204,41.7224565
"958",-72.7347545,42.8390545
"959",-87.9298002,43.0384666
"960",-82.5508356,35.8268425
"961",-117.886388,33.889793
"962",-94.4720672,44.3045605
"963",-87.0363892,35.2002352
"964",18.9190235,49.0616613
"965",-79.0694391,38.1543057
"966",-76.6216339,39.307555
"967",-122.6472524,45.3985866
"968",-118.3335883,33.734915
"969",-73.9597198,40.7687419
"970",-77.1277618,38.905351
"971",-83.9641634,35.7514166
"972",-90.5017161,38.6445392
"973",-75.6343437,41.4329979
"974",-71.09416,42.360091
"975",-71.1993855,42.6819767
"976",-78.3196881,44.3206543
"977",-116.4585259,33.7908117
"978",-92.4668678,44.022738
"979",-87.5988895,41.7963312
"980",-77.0036763,39.5829886
"981",-89.8147926,38.608913
"982",-99.7506277,32.4291005
"983",-93.0972724,44.9499965
"984",-97.6420269,38.3721279
"985",-71.1011685,42.3367366
"986",-87.624792,41.8740166
"987",-77.029795,38.9955702
"988",-78.8559545,42.928608
"989",-88.020103,43.043967
"990",-84.4791897,33.9285239
"991",-86.8058477,36.166818
"992",-89.9938068,35.1458712
"993",-89.9823649,35.133237
"994",-122.1920741,37.4560638
"995",-83.6496381,32.8287784
"996",-73.8745391,41.0221144
"997",-93.626271,41.594291
"998",-83.5519875,41.6586459
"999",-80.0536593,42.1050703
"1000",-78.6883833,35.7981239
"1001",-71.1225705,42.6677049
"1002",-74.022446,40.17747
"1003",-73.9446252,40.6690502
"1004",-73.991318,40.7137811
"1005",-73.969357,40.6382222
"1006",-97.1004294,32.8311653
"1007",-76.988194,40.157957
"1008",-83.059269,40.253451
"1009",-78.8726748,35.1334615
"1010",-89.5732328,37.3334305
"1011",-75.1644155,39.9502781
"1012",-74.0149514,40.7087232
"1013",-83.2393282,42.4591785
"1014",-84.4735426,42.7257153
"1015",-97.578348,35.3477533
"1016",-76.2171,36.3046
"1017",-89.911568,35.0642235
"1018",-94.7823676,38.8760668
"1019",-86.683691,36.253248
"1020",-73.1773152,44.0082595
"1021",-96.489834,41.4374005
"1022",-89.5988199,40.7618796
"1023",-84.6772838,38.1445736
"1024",-87.681564,42.047294
"1025",-90.465633,38.769954
"1026",-94.5740869,39.1854952
"1027",-87.9997562,41.8305302
"1028",-111.8571558,40.7108619
"1029",-86.9090296,33.4807237
"1030",-80.352675,25.808175
"1031",-79.226145,37.375808
"1032",-82.2904086,36.3011698
"1033",-88.9742951,39.8424639
"1034",-122.1878385,37.7826845
"1035",-90.1782623,32.322401
"1036",-88.0485687,43.0742869
"1037",-87.9079231,43.0309118
"1038",-87.9090839,43.0440459
"1039",-93.2746532,44.956828
"1040",-93.2979628,44.8648643
"1041",-73.9660197,40.6050608
"1042",-75.9733062,41.3443718
"1043",-83.359745,42.491475
"1044",-90.3304648,32.334545
"1045",-90.4621668,38.644288
"1046",-93.1914066,39.1083323
"1047",-72.0941574,41.3281179
"1048",-66.0851227,18.3574773
"1049",-73.6263933,40.6859799
"1050",-90.6386297,40.9135265
"1051",-74.0051928,40.2807168
"1052",-73.900215,40.864453
"1053",-82.297296,35.646076
"1054",-70.8760643,42.5501402
"1055",-87.6340437,41.8987661
"1056",-75.1720053,39.9571923
"1057",-90.0202592,35.1449244
"1058",-75.3812135,40.6308814
"1059",-84.4138651,33.7459553
"1060",-84.411958,33.742784
"1061",-96.3585355,42.4733866
"1062",-80.347003,33.938031
"1063",-89.9658885,41.7970172
"1064",-88.9265049,37.8968145
"1065",-78.603312,40.4595885
"1066",-122.7767224,45.0574197
"1067",-83.02119,39.9563143
"1068",-72.5761394,42.2532535
"1069",-97.410359,42.874457
"1070",-88.0301946,43.0717772
"1071",-91.6510391,42.0021111
"1072",-78.0711372,35.2082274
"1073",-74.0124836,41.5130521
"1074",-118.4823817,34.085238
"1075",-77.3490013,39.6807058
"1076",-82.47349,40.3731566
"1077",-81.5488081,39.2737961
"1078",-117.9874153,34.1426826
"1079",-121.3424893,38.6613956
"1080",-117.1642942,32.7654778
"1081",-75.5100675,40.597446
"1082",-122.5752727,45.527607
"1083",-118.3376997,34.101311
"1084",-81.7377314,39.9970379
"1085",-96.6232725,40.7723147
"1086",-105.2673905,40.0141679
"1087",-103.250049,44.031279
"1088",-118.446213,34.2224549
"1089",-122.676561,45.501676
"1090",-71.0300996,42.2987482
"1091",-121.8161362,37.3590308
"1092",-81.5564456,40.9996519
"1093",NA,NA
"1094",-117.1272507,32.8294811
"1095",-88.012996,41.86082
"1096",-87.624695,41.8800946
"1097",-104.7513647,38.8158124
"1098",-94.565764,39.009203
"1099",-77.520027,43.1030175
"1100",-96.094447,41.121744
"1101",-96.04837,41.265533
"1102",-96.6472005,40.8385341
"1103",-76.7534802,39.387994
"1104",-75.440795,39.8753166
"1105",-111.890657,40.766116
"1106",-74.4493772,40.501368
"1107",-80.4971666,41.0853135
"1108",-71.8226523,43.177062
"1109",-71.086845,42.35188
"1110",-71.0864353,42.3408699
"1111",-72.575089,44.2612
"1112",-71.4449609,41.7153093
"1113",-71.066232,42.350988
"1114",-71.194381,42.3640827
"1115",-123.1524596,44.0329337
"1116",-80.802507,35.242862
"1117",89.5010698,22.8724969
"1118",-74.0061087,40.7184175
"1119",-74.0082771,40.7130634
"1120",-76.756101,42.9114024
"1121",-73.9853722,40.7453103
"1122",-73.9403658,40.8049519
"1123",-73.6390431,40.7396585
"1124",-73.993367,40.740158
"1125",-118.3353883,34.1519436
"1126",-73.605301,40.8114197
"1127",-74.006988,40.717982
"1128",-73.8097434,41.0852969
"1129",-73.9623988,40.7686795
"1130",-73.9640734,40.8110057
"1131",-73.9964609,40.7295134
"1132",-81.6219227,34.2861075
"1133",-71.1428026,42.3312841
"1134",-97.378766,37.672247
"1135",-79.0353197,43.1365152
"1136",-71.9295592,42.0465278
"1137",NA,NA
"1138",-95.588291,29.646284
"1139",-77.7742185,36.0186234
"1140",-88.1427779,41.7757375
"1141",-87.425147,36.614809
"1142",-93.2609285,44.9688064
"1143",-82.3718823,35.0673296
"1144",-87.7106078,41.9747121
"1145",-111.8928437,33.6411562
"1146",-77.797383,43.126134
"1147",-71.0891717,42.3398067
"1148",-87.999848,41.8397294
"1149",-90.8736669,46.5802698
"1150",-115.2556293,36.2038092
"1151",-123.0797508,44.0474169
"1152",-122.6041958,47.7109543
"1153",-122.460159,48.007116
"1154",-116.5668828,43.5630615
"1155",-122.7524812,48.0338874
"1156",-122.194796,47.658416
"1157",-87.7608389,41.9681848
"1158",-96.0582598,42.9979484
"1159",-93.3113225,44.8507322
"1160",-87.675267,42.0564594
"1161",-84.2753654,43.6295958
"1162",-72.6589372,44.1384348
"1163",-86.7385545,36.2432411
"1164",-81.5154967,41.5068501
"1165",-122.2844549,37.5170485
"1166",-76.6212684,39.3514341
"1167",-90.115606,29.958784
"1168",-80.2462665,26.078936
"1169",-86.868342,35.920129
"1170",-94.9018774,47.4241899
"1171",-87.3519119,38.3401193
"1172",-86.6536396,34.7560955
"1173",-82.2236001,41.293483
"1174",-98.503052,29.505955
"1175",-118.213238,34.127159
"1176",-84.3346954,33.8761957
"1177",-82.0734152,41.4238127
"1178",-82.9046233,39.6120323
"1179",-81.5564456,40.9996519
"1180",-82.9407447,39.9931411
"1181",-83.8326977,40.7661355
"1182",-81.6570133,41.5182678
"1183",-80.571967,40.6793489
"1184",-81.5377271,39.3124569
"1185",-83.0680271,40.2967331
"1186",-73.8896389,41.269574
"1187",-96.932456,35.360452
"1188",-97.4686067,35.6108664
"1189",-97.5419736,35.4948254
"1190",-95.9542064,36.7177528
"1191",-84.9248939,42.4431108
"1192",-87.874161,41.155133
"1193",-95.955471,36.048042
"1194",-122.761921,45.511261
"1195",-122.6710932,45.5239642
"1196",-75.0114324,40.0903683
"1197",-118.4174056,33.9563229
"1198",-95.2637339,38.6029423
"1199",-82.9371852,40.1268746
"1200",-93.0526348,34.1250867
"1201",-89.994952,29.9120747
"1202",-91.110535,30.4001399
"1203",-98.542512,29.4256219
"1204",-85.0536022,35.4679156
"1205",-94.5102892,37.1040654
"1206",-74.0048567,40.7111197
"1207",-117.873205,33.680036
"1208",-117.160354,32.778363
"1209",144.8357195,13.4650505
"1210",-122.4440667,47.1453532
"1211",-122.6781517,45.5269699
"1212",-120.4558567,46.60281
"1213",-118.1514863,34.1530544
"1214",-122.2629744,37.8767189
"1215",-118.2983531,34.0613217
"1216",-123.1098774,45.5241848
"1217",-122.4394834,38.5698777
"1218",-119.5805115,34.4214007
"1219",-72.9348621,41.3475259
"1220",-81.9932536,33.4695551
"1221",-80.0505476,26.7048569
"1222",-90.574644,41.529679
"1223",-122.1874271,37.382454
"1224",NA,NA
"1225",-94.681092,39.1894618
"1226",-96.8932883,32.8795697
"1227",-96.7558857,32.6789702
"1228",-74.2530505,44.4374506
"1229",-83.8847513,39.7152917
"1230",NA,NA
"1231",-80.238532,40.182354
"1232",-74.8709359,40.0979463
"1233",-75.1631435,39.9556084
"1234",-76.3085333,40.0412591
"1235",-76.246976,40.060351
"1236",-75.3890798,39.9082838
"1237",-84.868455,35.162586
"1238",-118.7095814,34.0414045
"1239",-80.2833385,35.4843209
"1240",-76.9984401,38.9318346
"1241",-75.2165431,40.0051169
"1242",-75.1923958,40.0203182
"1243",-92.2829693,34.7371492
"1244",-73.990918,40.745
"1245",-118.567626,34.242026
"1246",-95.868199,36.167965
"1247",-112.0686424,33.5235151
"1248",-111.9908016,33.4806996
"1249",-80.2501271,36.0879488
"1250",-83.5419975,34.5665363
"1251",-74.5540177,40.5407915
"1252",-110.921304,32.250225
"1253",-71.157477,42.3199094
"1254",-94.5297328,38.9382655
"1255",-118.15061,34.0815586
"1256",-122.7683098,45.3210827
"1257",-79.926633,40.35086
"1258",-79.9303328,40.4591288
"1259",-80.188597,40.423804
"1260",-79.9210192,40.4673533
"1261",-117.7047193,34.1046624
"1262",-104.854608,39.661048
"1263",-118.15005,34.081829
"1264",-117.063475,32.763744
"1265",-95.9039853,36.109311
"1266",-73.8312597,40.7148207
"1267",-117.2509537,32.7168721
"1268",-80.0014283,40.4382916
"1269",-85.1847494,32.8791226
"1270",-66.0560599,18.4222446
"1271",-117.7119921,34.0987395
"1272",-66.6203675,17.9932242
"1273",-83.0185385,40.1200757
"1274",12.503408,41.8853524
"1275",-73.081523,41.535424
"1276",-73.962537,40.6912807
"1277",-81.877559,34.465182
"1278",NA,NA
"1279",-98.4909356,45.4831267
"1280",-86.1623989,32.383102
"1281",-74.664025,40.344982
"1282",-74.6514481,40.3439888
"1283",-117.1636669,33.5288993
"1284",-80.2506538,25.7792625
"1285",-83.6726179,41.5839895
"1286",-118.1187737,34.172453
"1287",-71.4381653,41.8440925
"1288",-111.6844246,40.2452687
"1289",-80.832967,35.1888373
"1290",-98.563038,29.507528
"1291",-91.3858931,39.9388861
"1292",-72.8934534,41.4189562
"1293",-74.3979701,40.5009857
"1294",-73.9638444,40.6187519
"1295",-74.072645,41.1142309
"1296",-73.9862007,40.6324927
"1297",-74.4987192,40.8054576
"1298",-74.4987192,40.8054576
"1299",-81.483506,41.5934978
"1300",-73.9569154,40.7043709
"1301",-73.8965119,40.629764
"1302",-73.8170636,40.7230084
"1303",-79.172197,37.436964
"1304",-77.4783518,37.7603794
"1305",-90.2485332,38.6531744
"1306",-94.2067469,45.5481849
"1307",-75.1493397,40.0876497
"1308",-122.6303724,45.4809782
"1309",-79.8977145,40.4474069
"1310",-76.193004,36.8020933
"1311",NA,NA
"1312",-105.0298065,39.7893676
"1313",-84.55241,34.3188796
"1314",-73.993383,40.740456
"1315",-96.653972,32.8606745
"1316",-94.5569221,39.0066129
"1317",-75.2074417,39.9551353
"1318",-87.6853019,41.9072566
"1319",-71.4074596,41.8259947
"1320",-89.9892872,35.1550839
"1321",-95.4018312,29.7173941
"1322",-85.274955,35.036346
"1323",-74.738187,40.279623
"1324",-82.547666,27.3602556
"1325",-88.8409595,43.8432217
"1326",-76.4561964,37.0349684
"1327",-71.4546207,42.7380614
"1328",-80.0556669,37.2974291
"1329",-85.17716,42.3348958
"1330",-80.2119215,40.5215511
"1331",-87.6271939,41.8763084
"1332",-77.798531,43.12574
"1333",-83.1449135,42.6675213
"1334",-77.6705143,43.0861017
"1335",-89.0184645,42.2696337
"1336",-94.5727686,39.0310992
"1337",-108.5581514,45.7965967
"1338",-105.0699551,39.7433344
"1339",-111.6560271,40.2118564
"1340",-104.815115,39.563387
"1341",-71.2594597,41.6510618
"1342",-81.348326,28.592242
"1343",-87.625164,41.8762967
"1344",-87.8596187,42.3005159
"1345",-87.3234824,39.4830622
"1346",-83.458348,40.07726
"1347",-80.1045101,40.4520695
"1348",-75.3289496,40.0340798
"1349",-121.2888773,38.635983
"1350",-87.6695315,41.8736016
"1351",-73.6929842,42.72805
"1352",-89.4476005,34.7764601
"1353",-80.2613078,25.7715276
"1354",-83.1104511,42.3747606
"1355",-88.0435001,42.9106236
"1356",-73.2429089,41.2222759
"1357",-73.7825767,42.6514661
"1358",-71.5072307,42.9874723
"1359",-89.0073268,42.2697116
"1360",-77.526367,43.1020484
"1361",-75.2564549,39.9916953
"1362",-89.5901983,40.7012608
"1363",-78.6390151,40.5066694
"1364",-96.9542552,35.3676045
"1365",-71.162576,42.3439575
"1366",-94.3922299,45.5800433
"1367",-90.1134631,30.5267764
"1368",-87.155951,40.919613
"1369",-73.9677729,40.690509
"1370",-70.4828684,43.8267427
"1371",-75.2416405,39.9946832
"1372",-82.2578413,28.3382082
"1373",-90.2946942,38.7755442
"1374",-90.2619415,38.631562
"1375",-90.2338232,38.6354598
"1376",-94.5945983,39.0517215
"1377",-122.8152112,47.0406382
"1378",-86.256745,41.707304
"1379",-122.1101353,37.8413472
"1380",-91.6957884,44.0458786
"1381",-87.463832,39.505481
"1382",-86.810615,38.1659999
"1383",-73.1627561,44.4951628
"1384",-88.0663767,44.44485
"1385",-94.635737,38.931914
"1386",-74.0715029,40.7272231
"1387",-79.4003653,40.2914205
"1388",-73.8246986,40.9696337
"1389",-87.7150253,41.7093667
"1390",-80.2397989,36.0872891
"1391",-80.571055,39.288908
"1392",-75.1290737,40.0861062
"1393",-71.2992732,41.4723849
"1394",-73.672494,42.733543
"1395",-86.794942,33.4640198
"1396",-122.266333,37.820291
"1397",-116.9777368,32.8429721
"1398",-122.417167,37.803376
"1399",-122.4203844,37.7755592
"1400",-122.5649805,37.969617
"1401",-119.6976972,36.8246434
"1402",-119.3850689,36.3277836
"1403",-66.0511029,18.2197619
"1404",-79.8113326,40.425806
"1405",-119.2097004,34.2432025
"1406",-121.9389875,37.3496418
"1407",-105.9775895,35.6569559
"1408",-73.8433974,40.9360524
"1409",-81.0939362,32.0729733
"1410",-122.2722584,37.8045264
"1411",-82.75747,27.893924
"1412",-84.1341568,39.6812744
"1413",-95.475842,29.805249
"1414",-93.3340063,37.1671206
"1415",-87.6249193,41.8802861
"1416",-71.0965537,42.3385227
"1417",-73.982227,40.738754
"1418",-99.130819,30.031826
"1419",-117.7102128,34.1039348
"1420",-122.3232953,47.678146
"1421",-122.3615366,47.6495805
"1422",-122.350958,47.613461
"1423",-122.3177135,47.6092282
"1424",-87.0348999,32.4204999
"1425",-76.242808,36.776837
"1426",-111.9409784,33.4271281
"1427",-74.2471001,40.743011
"1428",-79.5579127,40.3090134
"1429",-85.9176606,35.20518
"1430",-73.7401548,40.6051718
"1431",-122.3142728,40.5657856
"1432",-78.6377146,35.771187
"1433",-78.1583388,39.1660159
"1434",-78.74416,35.7454326
"1435",-81.9859468,35.0146754
"1436",-85.1965445,34.2575579
"1437",-85.1965445,34.2575579
"1438",-73.7521951,42.718452
"1439",-84.0157096,41.9059214
"1440",-119.937574,39.244983
"1441",-87.7442676,44.0710708
"1442",-71.1006594,42.3390666
"1443",-85.7648298,38.2394955
"1444",-93.563626,41.364988
"1445",-122.331991,40.614033
"1446",-96.7358634,43.5254424
"1447",-72.5659205,42.8860292
"1448",-73.7841811,43.0972759
"1449",-72.6372341,42.3180957
"1450",-122.108785,37.430285
"1451",-117.7324641,33.5577455
"1452",-87.9066669,42.140416
"1453",-73.9722921,40.7568561
"1454",-117.9587593,33.8482669
"1455",-117.8740015,33.7883055
"1456",-82.5190149,35.5537399
"1457",-84.1399495,35.9064859
"1458",-80.0925522,26.3035563
"1459",-77.8555784,40.7750081
"1460",-95.365083,29.7529299
"1461",-89.5458492,37.302383
"1462",-89.1494751,31.7484043
"1463",-78.5142317,35.9808468
"1464",-86.7493457,33.3786684
"1465",-80.149898,26.713497
"1466",-81.917928,28.029681
"1467",-85.0522711,35.0482635
"1468",-118.2328416,34.0443146
"1469",-117.9506562,33.8381321
"1470",-116.9053942,32.7997115
"1471",-117.982092,33.924395
"1472",-118.3000389,34.0613055
"1473",-90.0203955,35.1386424
"1474",-96.7845175,32.8412178
"1475",-97.6299563,35.5122757
"1476",-71.4531836,43.0407729
"1477",-81.3997742,28.4485249
"1478",-73.2185286,42.8677544
"1479",-79.3504245,37.7401892
"1480",-82.7623707,34.72798
"1481",-77.4002982,37.2672864
"1482",-105.949999,35.661874
"1483",-93.4061945,37.6011126
"1484",-111.89476,33.408393
"1485",-81.8872939,26.5513307
"1486",-111.922231,33.415162
"1487",-106.412974,31.788283
"1488",-110.9270913,32.2528178
"1489",-97.3264832,32.3962581
"1490",-96.8534963,32.4043575
"1491",-96.2857321,32.7353423
"1492",-97.6392096,35.5135916
"1493",-96.9782921,37.2494548
"1494",-106.0528487,35.6362241
"1495",-118.288488,34.0614
"1496",-97.6634638,30.6373253
"1497",-85.757292,38.2413466
"1498",-95.879233,36.17648
"1499",-81.9712334,34.9557173
"1500",-84.4114395,33.7451812
"1501",-85.8195427,38.1764332
"1502",-87.624698,41.874039
"1503",-84.5549522,42.2064519
"1504",-88.1395942,30.6965686
"1505",-72.5565631,42.1022292
"1506",-90.5807611,41.5404254
"1507",-87.5354311,41.6949664
"1508",-78.6201059,35.7856217
"1509",-78.4828822,42.0784113
"1510",-93.182822,44.925308
"1511",-97.7538582,30.2297224
"1512",-75.266636,43.081264
"1513",-73.9922772,40.6933174
"1514",-77.511511,43.115372
"1515",-80.3387378,25.7430424
"1516",-105.9129174,35.6666515
"1517",-76.491536,38.981963
"1518",-76.491536,38.981963
"1519",-73.7946899,40.7215967
"1520",-71.4783895,42.7501167
"1521",-76.148438,43.0552801
"1522",-75.1608814,44.5892119
"1523",-90.2608742,38.6366082
"1524",-76.3637285,38.1060259
"1525",-93.1828167,44.4617681
"1526",-73.936432,41.042084
"1527",-64.9534009,18.335361
"1528",-80.125382,26.51699
"1529",-73.2016477,41.201956
"1530",-117.857653,33.6788293
"1531",-77.2101002,38.9081919
"1532",-122.169719,37.4274745
"1533",-122.2618588,37.8770151
"1534",-83.6829246,41.5827046
"1535",-92.3214357,38.9515728
"1536",-98.2071638,38.2202739
"1537",-72.3820281,44.6520033
"1538",-81.3015046,29.035664
"1539",-90.2010983,38.6329725
"1540",-74.0254858,40.7450787
"1541",-76.7012976,39.4216638
"1542",-87.5859218,33.1982647
"1543",-71.0806276,42.0590153
"1544",-77.2144096,38.9073558
"1545",-77.0339963,38.9048637
"1546",-71.0618449,42.3588616
"1547",-122.1780614,37.7338242
"1548",-122.747419,45.410453
"1549",-76.8747056,40.7970221
"1550",-75.3556483,39.9068405
"1551",-73.9932875,40.7456979
"1552",-79.0828644,37.5576478
"1553",-76.1351158,43.0391534
"1554",-97.2015185,38.3482417
"1555",-117.9141837,33.6975491
"1556",-76.888268,39.165938
"1557",-86.1135613,33.4327519
"1558",-80.1361908,25.8123433
"1559",-74.2501954,40.2174168
"1560",-77.5756671,43.1472497
"1561",-73.9953423,40.6344757
"1562",-73.9457818,40.6700908
"1563",-75.2479634,39.9892457
"1564",-87.6361052,41.8796231
"1565",-82.0627492,29.0402789
"1566",-85.4976242,40.4568032
"1567",-73.960553,40.8103207
"1568",-73.9957249,40.7505616
"1569",-87.7174,41.975386
"1570",-84.495678,39.137361
"1571",-75.1553506,39.9811932
"1572",-85.2776663,35.0330345
"1573",-84.594427,35.445317
"1574",-95.1497461,29.6640368
"1575",-97.362795,32.70953
"1576",-95.312516,32.374895
"1577",-91.9644839,37.3002827
"1578",-97.785194,30.233133
"1579",-97.9849039,29.5735523
"1580",-97.2794483,32.7332102
"1581",-76.781891,18.002847
"1582",-80.3839179,41.4119742
"1583",-119.0887955,34.4293241
"1584",-69.6635795,44.5248638
"1585",-117.1543204,32.710317
"1586",-75.155896,39.948555
"1587",-84.554466,42.730934
"1588",-84.5680762,39.0216667
"1589",-83.9664593,30.8159882
"1590",-83.1845635,41.1184446
"1591",-83.3562681,34.5943591
"1592",-73.9717967,40.6348389
"1593",-90.1607274,32.4048131
"1594",-73.9906533,40.7422475
"1595",-84.4936217,38.0521497
"1596",-86.7532988,36.1425139
"1597",-82.5795888,38.4261062
"1598",-74.002035,40.739869
"1599",-80.012312,40.4621009
"1600",-87.6316716,41.8828273
"1601",-118.0321,33.8056569
"1602",-85.0078726,41.6323886
"1603",-81.7964312,30.3070492
"1604",-98.5182677,46.0005465
"1605",-87.7841447,41.6686186
"1606",-72.6905036,41.7470941
"1607",-82.6783121,28.1947855
"1608",-66.620865,17.981459
"1609",-80.2298476,40.5936775
"1610",-87.88075,42.1982366
"1611",-122.2075701,47.9803903
"1612",-82.940406,39.956559
"1613",-98.4831622,29.4618444
"1614",-77.0024664,38.9275319
"1615",-78.8125247,42.8468361
"1616",-83.7483104,34.5960323
"1617",-80.7818332,41.2115662
"1618",-71.1190232,42.4074843
"1619",-90.1207279,29.9403477
"1620",-95.9540828,36.1479802
"1621",-99.7502671,48.8839028
"1622",-82.7607956,36.1723296
"1623",-85.7072853,32.430678
"1624",-111.9759985,33.3777095
"1625",-118.1348613,34.6837863
"1626",-73.1910355,41.1645993
"1627",-81.6165232,38.3328289
"1628",-87.5987133,41.7886079
"1629",-96.9193536,32.8455625
"1630",-84.1816922,39.739795
"1631",-104.9618965,39.6766174
"1632",-83.1379029,42.414062
"1633",-90.694911,42.4957207
"1634",-121.9969014,37.3864699
"1635",-87.5316879,37.9715703
"1636",-83.6547373,41.054643
"1637",-80.2045537,26.1462363
"1638",-111.270432,47.4901619
"1639",-72.7138051,41.7986012
"1640",-86.1347693,39.7096506
"1641",-98.697826,46.9142579
"1642",-117.77177,34.1004522
"1643",-77.0719611,38.8974329
"1644",-100.7518172,46.723848
"1645",-97.4666818,31.0701756
"1646",-80.2771253,25.7191685
"1647",-88.12888,30.793249
"1648",-81.1097204,40.9046928
"1649",-70.3865402,43.4582904
"1650",-72.9616437,41.2907035
"1651",-93.1687077,45.0354771
"1652",-84.1478831,40.7590451
"1653",-86.2353388,41.7055716
"1654",-75.1932137,39.9522188
"1655",-111.9660244,33.4020704
"1656",-82.5207368,37.4791596
"1657",-122.7275712,45.5732046
"1658",-122.4814553,47.2617642
"1659",-117.1632426,34.0630404
"1660",-77.5409744,37.5758681
"1661",-77.6260033,43.1305531
"1662",-85.175484,41.08669
"1663",-72.7296199,41.7809657
"1664",-94.9065328,39.2774058
"1665",-88.0002616,42.2806779
"1666",-93.1914909,44.941751
"1667",-117.1882064,32.771917
"1668",-122.450683,37.7766466
"1669",-75.656533,41.4060617
"1670",-96.7390169,43.5321764
"1671",-118.285117,34.0223519
"1672",-96.3738721,33.0423409
"1673",-81.3148665,29.8632532
"1674",-88.0970978,41.5333799
"1675",-95.3931825,29.736724
"1676",-82.4671717,27.9474881
"1677",-75.165566,39.945974
"1678",-84.1622998,36.7363908
"1679",-98.4676217,29.4675939
"1680",-93.4662875,35.4758935
"1681",-121.3120225,37.9808152
"1682",-77.0320985,38.9005604
"1683",-95.3516784,44.786903
"1684",-75.2070979,39.9468299
"1685",-103.1948846,32.7750423
"1686",-118.082892,34.0454752
"1687",-95.946,36.1519879
"1688",-122.523973,45.543336
"1689",-74.1612996,41.3338123
"1690",-82.785513,27.965284
"1691",-111.988814,33.511272
"1692",-73.9245925,42.0026061
"1693",-83.8892814,36.8700703
"1694",-73.9298053,42.817017
"1695",-96.6517495,40.7744685
"1696",-73.9298053,42.817017
"1697",-84.500025,39.126963
"1698",-77.4492905,37.5789301
"1699",-73.9618493,40.8114587
"1700",-88.858757,35.676598
"1701",-87.9114913,30.6393329
"1702",-95.712891,37.09024
"1703",-73.9624351,40.6995568
"1704",-84.2769719,39.8138492
"1705",-93.2259262,45.0582132
"1706",-100.760721,46.768766
"1707",-121.961781,37.509105
"1708",-69.3341406,44.6032057
"1709",-95.961692,41.33919
"1710",-112.2880451,33.4529478
"1711",-67.1556181,18.428168
"1712",-67.1127379,18.2059678
"1713",-66.153295,18.366245
"1714",-65.9840797,18.4146865
"1715",-91.8006554,42.8356476
"1716",-71.0641179,42.3528921
"1717",-90.3647884,38.8013305
"1718",-75.4558588,40.1915099
"1719",-81.4650273,41.4938332
"1720",-75.2284925,43.1016602
"1721",-75.2712226,43.095173
"1722",-118.606758,34.221811
"1723",-75.544926,40.1165372
"1724",-75.3821423,40.0533971
"1725",-87.0438894,41.4639394
"1726",-86.8026551,36.1447034
"1727",-87.6291633,41.8367719
"1728",-117.9016912,33.6618632
"1729",-73.8973432,41.6860472
"1730",-96.1216856,41.2044434
"1731",-73.8819209,40.7680336
"1732",-72.5676241,44.2551934
"1733",-72.5210069,43.8213881
"1734",-78.7973749,42.9127719
"1735",-75.34358,40.037056
"1736",-77.5313695,38.2906194
"1737",-86.8183387,33.4708224
"1738",-81.769657,41.483813
"1739",-79.9425985,37.2575796
"1740",-79.1515722,37.3952218
"1741",-77.4508354,37.5626655
"1742",-76.1867523,36.8711755
"1743",-90.0493031,35.1445531
"1744",-106.3599437,31.7371097
"1745",-106.3599437,31.7371097
"1746",-91.2434935,43.8021099
"1747",-81.1300088,33.3072977
"1748",-86.9066552,40.0378111
"1749",-96.8190665,32.8007516
"1750",-74.090639,40.614688
"1751",-80.2763425,36.1352495
"1752",-118.390983,46.047471
"1753",-83.1471631,42.5738914
"1754",-81.368891,40.87407
"1755",-122.5931188,45.5061519
"1756",-81.599965,27.826324
"1757",-82.442286,35.611133
"1758",-92.4821589,42.7285775
"1759",-90.6912387,42.4852811
"1760",-120.7401386,47.7510741
"1761",-77.0010266,38.9863861
"1762",-79.4449563,37.7904861
"1763",-76.0692131,39.2180135
"1764",-90.3107962,38.6487895
"1765",-86.8059696,36.1946449
